YEAR,MO,DY,PS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WD10M,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE,WD50M
2022,8,31,87.85,2.77,4.45,1.51,2.94,203.19,4.11,5.21,3.2,2.02,205.81
2022,9,1,87.89,2.38,4.09,0.2,3.89,204.5,3.31,5.07,0.3,4.77,208.75
2022,9,2,87.89,2.88,4.88,1.5,3.38,208.62,4.13,5.89,3.02,2.88,211.81
2022,9,3,87.62,2.68,5.14,1.2,3.95,209.81,3.95,6.29,2.71,3.58,212.69
2022,9,4,87.64,2.93,4.79,1.6,3.19,202.06,4.25,5.82,3.54,2.28,204.81
2022,9,5,87.76,2.95,4.98,1.37,3.62,198.44,4.17,6.21,2.87,3.34,200.06
2022,9,6,87.92,2.61,4.2,1.29,2.91,179.62,3.81,5.05,2.81,2.24,179.25
2022,9,7,88.11,1.75,3.36,0.27,3.09,153,2.49,4.01,0.38,3.64,152.12
2022,9,8,88.23,1.6,3.57,0.11,3.46,133.75,2.19,4.26,0.29,3.98,147.5
2022,9,9,88.23,1.35,2.45,0.59,1.86,125.94,1.93,2.87,0.99,1.88,123
2022,9,10,88.11,1.93,3.71,0.48,3.23,118.25,2.7,4.24,0.92,3.31,117.31
2022,9,11,87.95,1.63,3.68,0.28,3.39,142.25,2.28,4.52,0.77,3.75,139.44
2022,9,12,87.87,1.88,4.41,0.22,4.19,128.44,2.52,5.49,0.26,5.23,129.69
2022,9,13,87.96,1.77,2.97,1.1,1.87,128.44,2.61,3.47,1.79,1.68,128.5
2022,9,14,88.06,1.98,3.73,0.66,3.09,159.06,2.73,4.16,0.86,3.3,156.88
2022,9,15,87.83,1.93,3.77,0.27,3.5,158.38,2.52,4.31,0.42,3.89,157.5
2022,9,16,87.53,2.27,4.24,0.12,4.12,208.12,3.01,4.98,0.2,4.77,208.81
2022,9,17,87.65,2.08,3.6,0.82,2.78,204.81,3.09,4.29,1.33,2.96,206.56
2022,9,18,87.8,1.79,3.63,0.25,3.38,201.56,2.34,4.03,0.49,3.54,201.06
2022,9,19,87.93,0.93,2.27,0.17,2.09,179.25,1.27,2.74,0.15,2.59,179.06
2022,9,20,87.95,1.52,2.82,0.51,2.31,190.69,2.05,3.12,0.68,2.45,188.44
2022,9,21,87.94,1.84,3.35,0.41,2.95,182.75,2.59,3.66,0.88,2.78,181.88
2022,9,22,87.9,2.23,3.91,1.18,2.73,200.75,3.29,4.61,2.27,2.34,201.44
2022,9,23,87.88,2.54,4.62,1.27,3.35,204.25,3.77,5.7,2.49,3.21,205.12
2022,9,24,87.82,2.58,4.29,1.05,3.24,198.88,3.63,5.09,1.88,3.2,201.56
2022,9,25,87.97,2.13,3.98,0.12,3.86,153.94,3.02,4.91,0.16,4.75,152.62
2022,9,26,88.02,1.53,2.84,0.63,2.21,150.69,2.02,2.98,1.32,1.66,149.38
2022,9,27,87.83,2.21,4.59,0.61,3.98,190.69,3.16,5.8,1.16,4.64,190.75
2022,9,28,87.78,2.23,3.87,1.26,2.61,195.62,3.23,4.45,2.16,2.29,197.56
2022,9,29,87.82,2.03,3.8,0.74,3.06,198.81,3,4.57,1.56,3.01,201
2022,9,30,87.86,1.55,3.45,0.06,3.38,171.56,2.01,3.93,0.09,3.84,173.69
2022,10,1,87.8,1.62,2.82,0.12,2.7,135.75,2.13,3.12,0.37,2.75,135.31
2022,10,2,87.78,1.47,2.84,0.13,2.7,138.12,1.97,2.98,0.49,2.49,136.94
2022,10,3,87.95,1.55,3.4,0.3,3.09,105.56,2.16,3.91,0.39,3.52,132.06
2022,10,4,88.24,1.1,1.7,0.65,1.05,170.56,1.6,2.37,1.22,1.15,171.31
2022,10,5,88.25,1.35,3.21,0.12,3.09,245.19,1.7,3.68,0.22,3.46,254.62
2022,10,6,88.25,1.41,2.95,0.07,2.88,200,1.98,3.24,0.18,3.06,207.38
2022,10,7,88.15,2.41,4.69,1.11,3.58,223,3.54,6,1.91,4.09,225.44
2022,10,8,88.17,1.91,4.02,0.32,3.7,217.62,2.72,4.91,0.46,4.45,222.12
2022,10,9,88.27,2.43,4.32,0.82,3.5,220.81,3.54,5.39,1.39,4,223.06
2022,10,10,88.3,1.78,3.75,0.21,3.54,219.44,2.66,4.73,0.31,4.42,225.31
2022,10,11,88.14,1.68,3.64,0.18,3.47,198,2.38,4.28,0.23,4.05,213.44
2022,10,12,88.17,1.08,2.32,0.12,2.21,180.25,1.56,2.71,0.16,2.55,181.62
2022,10,13,88.21,1.42,2.95,0.17,2.77,182.19,1.74,3.25,0.41,2.84,179.38
2022,10,14,88.18,1.38,2.89,0.15,2.74,177.75,1.6,3.01,0.2,2.81,177.88
2022,10,15,88.19,1.41,3.07,0.52,2.56,137.31,1.62,3.21,0.4,2.81,152.94
2022,10,16,88.39,1.45,2.74,0.16,2.58,120.94,1.68,2.71,0.25,2.46,120.88
2022,10,17,88.4,1.61,2.82,0.43,2.39,120.62,1.98,2.95,0.53,2.41,122.25
2022,10,18,88.31,1.54,2.55,0.2,2.37,119.88,1.93,2.57,0.16,2.41,122.56
2022,10,19,88.25,1.47,2.9,0.14,2.76,108.06,1.98,4.34,0.3,4.05,109.94
2022,10,20,88.4,1.47,2.82,0.42,2.4,123.38,1.78,2.9,0.56,2.34,123.12
2022,10,21,88.56,1.7,2.75,0.34,2.41,98.38,2.11,2.86,0.45,2.41,97.25
2022,10,22,88.63,1.76,2.7,0.31,2.38,116.88,2.21,3.66,0.84,2.83,129.69
2022,10,23,88.47,1.99,2.8,0.82,1.98,74.69,2.84,3.76,1.58,2.18,75.12
2022,10,24,88.05,1.59,3.16,0.23,2.93,113.25,2.1,3.8,0.57,3.23,114
2022,10,25,87.9,2.03,3.94,0.37,3.57,224.88,2.89,4.7,0.12,4.56,211.25
2022,10,26,88.32,1.7,3.16,0.34,2.83,184.88,2.33,3.52,0.49,3.02,186.19
2022,10,27,88.37,1.25,2.79,0.1,2.69,168.94,1.55,2.93,0.15,2.78,171.94
2022,10,28,88.35,1.48,2.88,0.2,2.68,141.56,1.88,2.94,0.3,2.63,141.62
2022,10,29,88.39,1.44,2.59,0.31,2.27,141.06,1.78,2.68,0.44,2.24,140.31
2022,10,30,88.4,1.38,2.92,0.29,2.63,134.19,1.62,2.98,0.4,2.58,133
2022,10,31,88.45,1.43,2.74,0.38,2.36,96.12,1.64,2.81,0.5,2.31,95.38
2022,11,1,88.47,1.34,2.77,0.25,2.52,135.69,1.56,2.8,0.36,2.45,135.69
2022,11,2,88.25,1.59,3.3,0.3,3,182.06,2.16,4.07,0.34,3.73,181.25
2022,11,3,88.24,1.68,3.77,0.2,3.57,171.12,2.24,4.45,0.3,4.16,171.88
2022,11,4,88.48,1.2,2.56,0.15,2.41,134.75,1.36,2.47,0.27,2.2,135.94
2022,11,5,88.65,1.37,2.85,0.31,2.54,130.69,1.56,2.79,0.45,2.34,144.62
2022,11,6,88.58,1.4,2.64,0.29,2.36,139.94,1.71,2.8,0.25,2.55,156.31
2022,11,7,88.47,1.71,3.71,0.25,3.46,182.94,2.45,4.45,0.41,4.04,185.06
2022,11,8,88.49,1.67,3.62,0.5,3.11,178.88,2.35,4.28,0.7,3.58,181.12
2022,11,9,88.52,1.34,2.93,0.3,2.62,190.25,1.65,3.06,0.4,2.66,204.38
2022,11,10,88.49,1.56,2.84,0.66,2.17,141,1.96,3.17,0.91,2.27,141.81
2022,11,11,88.45,1.29,2.64,0.32,2.32,152.31,1.55,2.8,0.48,2.31,153
2022,11,12,88.33,1.51,3.45,0.05,3.39,144.5,2.03,4.42,0.09,4.33,157.69
2022,11,13,88.34,1.58,2.88,0.55,2.32,131.06,2.06,3.03,0.75,2.29,130.12
2022,11,14,88.41,1.53,2.84,0.55,2.29,148.62,2.04,3.04,0.82,2.22,148.31
2022,11,15,88.33,1.37,2.99,0.16,2.84,124.06,1.73,3.3,0.2,3.1,124.19
2022,11,16,88.23,1.32,2.8,0.45,2.35,149.31,1.72,3.02,0.66,2.37,147.81
2022,11,17,88.22,1.37,3.01,0.11,2.9,174.06,1.87,3.63,0.26,3.38,173.38
2022,11,18,88.41,1.47,3.26,0.13,3.13,110,1.9,3.66,0.2,3.47,110.94
2022,11,19,88.44,1.53,2.63,0.49,2.14,109.94,1.78,2.52,0.6,1.92,110.25
2022,11,20,88.27,1.43,2.69,0.7,1.99,107.5,1.67,2.75,0.82,1.93,109.69
2022,11,21,88.15,1.44,2.79,0.38,2.41,127.5,1.78,2.87,0.57,2.3,130.44
2022,11,22,88.17,1.51,3.04,0.31,2.72,134.75,1.92,3.34,0.38,2.95,136.44
2022,11,23,88.2,1.41,3.05,0.12,2.94,123.06,1.77,3.25,0.24,3,121.56
2022,11,24,88.28,1.78,3.62,0.09,3.53,112.75,2.26,4.09,0.24,3.84,110.31
2022,11,25,88.43,1.44,2.66,0.68,1.98,101,1.62,2.82,0.83,1.99,100.5
2022,11,26,88.23,1.35,3.01,0.38,2.62,111.06,1.55,2.98,0.52,2.48,112.81
2022,11,27,88.06,1.39,3.07,0.49,2.58,140.81,1.7,3.14,0.62,2.52,141.31
2022,11,28,88.15,1.38,2.92,0.47,2.45,135.25,1.75,2.98,0.66,2.3,137.31
2022,11,29,88.33,1.32,2.73,0.56,2.17,115.94,1.54,2.69,0.74,1.95,117.88
2022,11,30,88.39,1.4,2.88,0.48,2.4,111.12,1.63,2.88,0.55,2.33,112.5
2022,12,1,88.33,1.48,3.07,0.3,2.78,123.19,1.77,3.21,0.38,2.84,122.69
2022,12,2,88.29,1.43,2.95,0.13,2.81,121.81,1.74,2.95,0.34,2.62,121.06
2022,12,3,88.29,1.28,3.09,0.24,2.84,137.94,1.48,3.23,0.3,2.93,166.56
2022,12,4,88.34,1.43,3.22,0.44,2.78,124.56,1.71,3.4,0.52,2.88,127.12
2022,12,5,88.42,1.25,2.9,0.27,2.62,136.06,1.52,3.06,0.41,2.65,140.81
2022,12,6,88.27,1.42,3.01,0.16,2.86,119.06,1.77,3.17,0.34,2.84,118.25
2022,12,7,88.24,1.62,3.2,0.43,2.77,132.69,2.07,3.34,0.54,2.8,147
2022,12,8,88.3,1.47,3.05,0.22,2.84,124.31,1.81,3.02,0.34,2.67,128.44
2022,12,9,88.26,1.46,3.16,0.31,2.84,132.44,1.8,3.23,0.43,2.8,134.06
2022,12,10,88.25,1.29,3.26,0.05,3.2,147.38,1.57,3.61,0.05,3.56,156.31
2022,12,11,88.26,1.42,3.3,0.42,2.88,125.69,1.73,3.58,0.53,3.05,129.31
2022,12,12,88.23,1.4,3.09,0.43,2.66,124,1.67,3.16,0.6,2.55,126.12
2022,12,13,88.24,1.48,3.36,0.11,3.25,142.94,1.82,3.48,0.12,3.38,142.62
2022,12,14,88.27,1.17,3.14,0.07,3.07,135.19,1.38,3.24,0.13,3.11,122.56
2022,12,15,88.13,1.35,3.55,0.3,3.25,169.69,1.7,4.05,0.33,3.72,172.31
2022,12,16,88.16,1.31,3.34,0.32,3.02,113.12,1.57,3.48,0.32,3.16,112
2022,12,17,88.34,1.45,2.91,0.09,2.81,103.06,1.82,3.03,0.09,2.94,101.31
2022,12,18,88.34,1.47,2.88,0.62,2.26,91.88,1.86,2.97,0.92,2.05,91.12
2022,12,19,88.16,1.38,3.23,0.08,3.16,144.69,1.88,3.7,0.17,3.52,144.81
2022,12,20,88.11,1.34,3.33,0.06,3.27,147.19,1.78,3.89,0.1,3.78,146.94
2022,12,21,88.16,1.3,3.35,0.17,3.18,122.25,1.66,3.62,0.36,3.26,122.38
2022,12,22,88.09,1.54,3.57,0.31,3.26,108.5,2.04,4.07,0.44,3.63,109.31
2022,12,23,88.17,1.52,2.96,0.3,2.65,96.94,1.84,2.84,0.45,2.39,96.81
2022,12,24,88.22,1.48,2.98,0.47,2.51,117.81,1.85,3.3,0.66,2.62,133.5
2022,12,25,88.26,1.48,3.67,0.24,3.44,161.06,2.01,4.39,0.27,4.12,163.62
2022,12,26,88.39,1.6,3.34,0.04,3.3,144.06,2.23,3.96,0.12,3.84,138.12
2022,12,27,88.18,1.91,3.93,0.63,3.3,115.19,2.52,4.51,0.92,3.58,117.69
2022,12,28,88.37,1.95,3.36,1.12,2.23,121.38,2.66,3.33,1.82,1.51,119.69
2022,12,29,88.6,1.45,3.46,0.63,2.83,119.31,1.77,3.46,0.93,2.53,119.12
2022,12,30,88.62,1.38,3.08,0.05,3.03,117.5,1.78,3.15,0.34,2.8,117.38
2022,12,31,88.55,1.24,2.87,0.1,2.77,147.19,1.63,3.16,0.19,2.97,152.5
2023,1,1,88.66,1.16,2.78,0.14,2.64,130.88,1.52,2.91,0.27,2.63,140.69
2023,1,2,88.69,1.45,2.98,0.4,2.58,113.12,1.82,3.09,0.79,2.3,115.19
2023,1,3,88.65,1.55,3.48,0.34,3.13,114.5,1.91,3.74,0.5,3.24,120.12
2023,1,4,88.64,1.45,2.97,0.24,2.73,114.38,1.7,3.23,0.5,2.73,116.25
2023,1,5,88.77,1.68,3.19,0.72,2.47,123.88,1.94,3.18,1.01,2.17,124.12
2023,1,6,88.8,1.63,3.06,0.52,2.54,148.94,1.91,3.22,0.76,2.45,146.88
2023,1,7,88.69,1.75,3.09,0.66,2.43,89.19,2.06,3.29,0.81,2.48,90.31
2023,1,8,88.59,1.7,3.23,0.36,2.87,102.19,1.98,3.32,0.31,3.01,103.12
2023,1,9,88.65,1.55,3.04,0.5,2.54,133.38,1.8,3,0.66,2.34,148.88
2023,1,10,88.47,1.52,3.23,0.31,2.92,107.06,1.81,3.34,0.55,2.79,124.38
2023,1,11,88.3,1.72,3.55,0.8,2.76,102,1.99,3.54,1.09,2.45,102.88
2023,1,12,88.1,1.58,3.24,0.57,2.67,107.44,1.9,3.55,0.64,2.91,108.94
2023,1,13,88.14,1.73,3.78,0.63,3.15,117,2.22,4.31,0.87,3.45,118
2023,1,14,88.06,1.85,4.05,0.5,3.55,128.81,2.48,4.92,0.98,3.94,131.75
2023,1,15,88.02,1.64,4.16,0.45,3.72,122.06,2.21,4.38,0.98,3.4,129.19
2023,1,16,88.15,1.66,3.61,0.63,2.98,122.25,2.06,3.62,1.09,2.54,126.69
2023,1,17,88.23,1.68,3.34,0.71,2.62,113.69,2.09,3.2,0.85,2.34,116.81
2023,1,18,88.42,1.62,3.28,0.79,2.49,108.88,1.91,3.12,1.11,2.01,110.44
2023,1,19,88.47,1.45,3.48,0.41,3.07,111.75,1.67,3.38,0.56,2.81,113.81
2023,1,20,88.42,1.58,3.62,0.55,3.06,122.31,1.89,3.59,0.76,2.83,124.62
2023,1,21,88.3,1.9,4.02,0.74,3.28,124.56,2.38,4.45,0.98,3.48,127.94
2023,1,22,88.32,1.73,3.45,0.79,2.66,118,2.18,3.72,1.12,2.6,120.56
2023,1,23,88.27,1.85,3.84,0.76,3.09,110.12,2.3,3.75,1.11,2.63,111
2023,1,24,88.38,1.75,3.47,0.72,2.75,101.69,2.15,3.43,1.12,2.31,104.94
2023,1,25,88.32,1.8,3.88,0.62,3.25,122.31,2.21,4.33,0.72,3.61,126.31
2023,1,26,88.26,1.81,3.52,0.45,3.08,119.56,2.3,3.99,0.66,3.34,123.5
2023,1,27,88.25,1.83,3.6,0.74,2.85,123.19,2.35,4.16,1.04,3.12,127.12
2023,1,28,88.24,1.74,3.76,0.48,3.29,107.81,2.11,3.72,0.57,3.15,109.62
2023,1,29,88.39,1.37,3.12,0.27,2.85,104.38,1.51,2.91,0.18,2.74,109.06
2023,1,30,88.49,1.57,3.48,0.13,3.35,114.69,1.75,3.52,0.21,3.3,115.25
2023,1,31,88.22,1.64,3.82,0.18,3.64,111,1.98,4.18,0.15,4.03,123.81
2023,2,1,88.15,1.7,3.51,0.2,3.3,104.44,2.05,3.85,0.64,3.22,105.38
2023,2,2,88.29,1.84,3.82,0.32,3.5,95.19,2.09,3.72,0.38,3.34,96.88
2023,2,3,88.25,1.63,3.45,0.18,3.27,111.88,1.88,3.4,0.34,3.05,112.69
2023,2,4,88.09,1.62,3.45,0.35,3.09,139.06,1.94,3.38,0.5,2.88,138.19
2023,2,5,88.07,1.72,3.71,0.38,3.34,111,2.09,3.78,0.57,3.21,110.88
2023,2,6,88.05,1.74,3.59,0.21,3.38,123.88,2.07,3.83,0.15,3.67,126.5
2023,2,7,87.94,1.96,4.09,0.59,3.5,149.25,2.62,4.69,0.99,3.7,150.06
2023,2,8,88.09,1.96,4.2,0.52,3.66,170.44,2.57,4.65,0.8,3.85,170.62
2023,2,9,88.18,1.81,3.87,0.75,3.11,124.31,2.45,4.06,1.13,2.94,124.38
2023,2,10,88.13,1.96,3.99,0.73,3.27,134.06,2.45,4.12,1.19,2.93,135.06
2023,2,11,88.06,2.17,4.25,0.26,3.99,128.75,2.84,4.98,0.51,4.46,130.56
2023,2,12,87.98,2.46,5.53,0.46,5.07,167.19,3.41,7.08,0.82,6.26,170.75
2023,2,13,88.08,2.2,4.76,0.81,3.95,129.38,2.64,5.07,1.17,3.9,129.5
2023,2,14,88.31,2,4.16,0.89,3.27,115.81,2.38,4.08,1.16,2.93,118.12
2023,2,15,88.22,2,4.38,0.31,4.06,104.31,2.34,4.54,0.28,4.26,102.56
2023,2,16,88.4,2.01,3.72,0.23,3.5,87.88,2.39,3.75,0.27,3.47,85.94
2023,2,17,88.51,1.78,3.8,0.42,3.38,137,2,3.66,0.42,3.24,152.75
2023,2,18,88.47,1.93,4.03,0.63,3.4,116.69,2.2,3.87,0.91,2.96,119.12
2023,2,19,88.37,1.76,3.83,0.08,3.76,130.5,2.09,3.88,0.14,3.73,137.38
2023,2,20,88.27,1.91,3.84,0.38,3.46,126.19,2.44,3.85,0.48,3.38,129
2023,2,21,88.26,1.6,3.45,0.28,3.16,136.06,2.01,3.55,0.36,3.2,136.38
2023,2,22,88.12,2.09,4.19,0.85,3.34,169.19,2.76,5.19,0.8,4.39,170.88
2023,2,23,88.12,2.34,4.21,0.84,3.37,188.62,2.97,5.06,1.29,3.77,188.88
2023,2,24,88.34,2.29,4.09,0.39,3.7,104.81,2.7,4.38,0.34,4.03,108.31
2023,2,25,88.65,2.08,3.67,0.88,2.79,110.81,2.6,3.6,1.29,2.31,112
2023,2,26,88.73,1.84,3.55,0.27,3.28,118.19,2.26,3.59,0.33,3.26,118.25
2023,2,27,88.62,1.94,3.54,0.54,3,115.88,2.36,3.81,0.76,3.06,118.25
2023,2,28,88.62,2.29,4.05,0.79,3.26,105.5,2.91,4.07,1.09,2.98,108.31
2023,3,1,88.7,2.05,4.23,0.61,3.62,117.38,2.47,4.34,0.85,3.48,122.38
2023,3,2,88.68,2.02,3.8,0.16,3.64,116.94,2.45,4.12,0.34,3.79,121.94
2023,3,3,88.68,2.11,3.68,1.13,2.55,105.44,2.63,3.52,1.4,2.12,108.81
2023,3,4,88.69,1.94,3.65,0.44,3.2,110.75,2.45,3.6,0.56,3.04,112.69
2023,3,5,88.54,2.02,3.9,0.83,3.08,167.88,2.49,3.91,0.76,3.15,168.81
2023,3,6,88.37,2.25,4.37,0.71,3.65,159.88,2.87,5.02,0.68,4.33,160.06
2023,3,7,88.43,2.18,4.16,0.38,3.77,209.12,2.6,4.48,0.32,4.16,211
2023,3,8,88.58,2.21,3.83,0.34,3.48,173.88,2.74,4.33,0.55,3.78,174.5
2023,3,9,88.46,2.38,4.09,0.93,3.16,169.56,2.95,4.57,1,3.57,185.88
2023,3,10,88.42,2.11,3.82,0.47,3.35,182,2.48,3.91,0.6,3.3,198.44
2023,3,11,88.49,2.47,4.44,0.36,4.08,190.81,3.18,5.03,0.7,4.33,193.69
2023,3,12,88.49,2.31,4.51,0.24,4.27,115.75,2.76,4.89,0.38,4.52,119.56
2023,3,13,88.37,2.06,3.84,0.3,3.54,158.81,2.52,4.07,0.45,3.62,158.31
2023,3,14,88.12,2.16,3.8,0.46,3.34,131.06,2.75,4.51,0.4,4.11,147.62
2023,3,15,88.08,1.92,3.52,0.29,3.23,123.81,2.56,4.34,0.45,3.88,127.25
2023,3,16,88.3,2.1,4.31,0.28,4.03,101.5,2.63,4.61,0.3,4.31,104.94
2023,3,17,88.35,1.97,3.38,0.22,3.16,132,2.37,3.7,0.26,3.44,133.94
2023,3,18,88.24,1.61,3.03,0.21,2.82,154,1.99,3.04,0.26,2.78,157.94
2023,3,19,88.09,1.84,3.17,0.66,2.52,128.81,2.39,3.37,1.14,2.23,112.94
2023,3,20,87.94,1.8,2.77,0.21,2.55,82.81,2.42,3.39,0.18,3.22,82.62
2023,3,21,87.92,1.63,3.4,0.73,2.67,144.62,2.05,3.55,1.02,2.52,147.19
2023,3,22,87.8,2.33,4.26,0.59,3.67,199.19,3.2,5.19,0.61,4.58,200.94
2023,3,23,87.8,1.98,4.14,0.32,3.82,160.88,2.39,4.48,0.23,4.25,162.75
2023,3,24,88.09,1.81,3.52,0.58,2.94,118.69,2.42,3.88,0.93,2.95,124.12
2023,3,25,88.18,1.94,3.95,0.23,3.71,154.25,2.45,4.1,0.29,3.81,159.38
2023,3,26,87.95,2.26,4.47,0.63,3.84,230.12,3.23,5.74,0.84,4.91,219.12
2023,3,27,87.91,2.38,4.57,0.55,4.02,256.81,3.16,5.27,0.87,4.4,268.94
2023,3,28,88.03,2.48,4.54,1.3,3.23,239.12,3.32,5.48,1.67,3.81,254.31
2023,3,29,88.17,2.16,3.82,0.1,3.72,177.25,2.79,4.25,0.27,3.98,197.31
2023,3,30,88.07,2.38,4.23,0.93,3.29,109.56,2.91,4.35,1.08,3.27,112.31
2023,3,31,88.08,1.95,4.11,0.34,3.77,113.56,2.41,4.37,0.46,3.91,115.44
2023,4,1,87.99,1.52,2.75,0.28,2.47,148.38,1.85,3.09,0.32,2.77,150.31
2023,4,2,87.75,2.06,3.95,0.52,3.43,207.88,2.69,4.55,0.8,3.76,211.56
2023,4,3,87.76,2.45,4.47,1.06,3.41,241.38,3.46,5.61,1.66,3.95,242.12
2023,4,4,87.88,2.12,4.38,0.02,4.36,198.69,3.09,5.8,0.25,5.55,207.12
2023,4,5,87.89,2.18,4.43,0.79,3.64,227.5,2.96,5.5,1.19,4.31,243.12
2023,4,6,88.15,2.16,4.16,0.52,3.65,153.19,2.7,4.64,0.68,3.97,156.81
2023,4,7,88.36,2.33,3.61,0.81,2.8,103.75,2.98,4.08,0.95,3.14,107.81
2023,4,8,88.49,1.96,3.81,0.4,3.41,102.56,2.45,4.03,0.5,3.53,105.31
2023,4,9,88.39,2.28,3.9,0.65,3.24,164.56,3.02,4.37,0.9,3.47,152.81
2023,4,10,88.17,2.63,4.45,0.95,3.51,218,3.53,5.44,1.37,4.07,217.81
2023,4,11,88.22,2.38,3.99,0.77,3.22,162.94,3.05,4.53,1.05,3.48,163.81
2023,4,12,88.17,2.02,3.64,0.28,3.36,106.69,2.47,3.98,0.45,3.54,111
2023,4,13,88.14,2.18,3.7,0.7,3,95.94,2.74,4.02,0.94,3.08,98.06
2023,4,14,88.16,2.14,3.82,0.86,2.96,107.12,2.74,4.2,1.07,3.12,110.5
2023,4,15,88.18,2.08,3.25,0.25,3,95.5,2.7,4.48,0.35,4.12,95.44
2023,4,16,87.96,2.22,3.95,0.73,3.22,165.69,2.84,4.39,0.86,3.53,168.38
2023,4,17,87.98,2.39,4.3,0.41,3.88,125.75,3.14,5.31,0.3,5.01,171.5
2023,4,18,88.11,2.13,3.78,0.48,3.3,144.75,2.73,4.45,0.24,4.2,147.75
2023,4,19,87.76,2.12,4.38,0.42,3.96,112.25,2.8,5.16,0.43,4.73,120.25
2023,4,20,87.53,1.8,3.97,0.38,3.59,152.19,2.32,4.67,0.56,4.11,153.88
2023,4,21,87.61,2.05,2.93,0.74,2.19,136.44,2.67,3.6,0.78,2.83,141.12
2023,4,22,87.74,1.9,3.84,0.42,3.42,129.69,2.42,4.23,0.6,3.63,131.81
2023,4,23,88.01,1.91,3.66,0.95,2.7,100,2.49,3.62,1.61,2.01,100
2023,4,24,88.28,1.82,3.59,0.43,3.16,123.75,2.2,4.13,0.43,3.7,127.31
2023,4,25,88.25,1.99,3.42,0.42,3,149.31,2.48,3.5,0.45,3.05,151
2023,4,26,88.07,1.96,3.7,0.14,3.55,223.94,2.51,4.5,0.23,4.27,224.81
2023,4,27,88.08,2.02,3.42,0.67,2.75,153.19,2.73,4.22,0.93,3.29,157
2023,4,28,88.06,2.24,4.49,0.55,3.95,173.5,3.09,5.31,0.54,4.77,189.5
2023,4,29,88.07,1.98,2.94,0.38,2.55,125.12,2.82,4.11,0.65,3.46,127.56
2023,4,30,88.03,1.53,3,0.34,2.66,133,2.11,3.23,0.82,2.41,135.25
2023,5,1,88.03,1.95,3.74,0.18,3.57,175.31,2.69,4.43,0.67,3.76,176.88
2023,5,2,88.11,2.06,3.77,0.37,3.4,137.94,2.63,4.49,0.56,3.93,140.62
2023,5,3,88.15,2.01,3.52,0.28,3.24,166.25,2.75,4.08,0.58,3.51,167.94
2023,5,4,88.05,2,3.75,0.69,3.06,198.75,2.58,4.48,0.74,3.74,201.56
2023,5,5,87.78,2.18,3.92,0.7,3.22,193.94,2.84,4.19,0.88,3.3,197.44
2023,5,6,87.67,2.17,4.29,0.2,4.09,233.25,2.98,5.38,0.41,4.98,250
2023,5,7,87.74,1.4,2.87,0.1,2.77,184.12,1.82,3.34,0.19,3.16,185.31
2023,5,8,87.75,1.95,3.43,0.07,3.37,135.38,2.49,4.18,0.21,3.97,140.44
2023,5,9,87.75,2.19,3.38,0.85,2.52,167.19,3.02,4.52,0.98,3.55,171.88
2023,5,10,87.81,2.4,4.62,1.08,3.55,244.56,3.33,6.05,1.8,4.26,286.81
2023,5,11,88.06,2.25,3.23,0.81,2.42,109.81,2.94,4.83,1.15,3.68,126.88
2023,5,12,88.1,2.33,3.73,0.92,2.8,110.12,3.05,4.72,1.49,3.23,112.12
2023,5,13,88.06,2.14,3.74,1.01,2.73,111.5,2.8,3.71,1.46,2.25,112.62
2023,5,14,87.75,2.07,3.63,0.33,3.3,116,2.85,3.92,0.59,3.33,114.62
2023,5,15,87.65,2.31,4.67,0.14,4.53,144.06,3.26,5.99,0.41,5.59,147.56
2023,5,16,87.88,2.28,3.93,0.34,3.59,125.31,3.12,4.78,0.77,4.01,127.5
2023,5,17,88.08,1.83,3.34,0.3,3.04,128.75,2.3,3.36,0.77,2.59,127.69
2023,5,18,88.07,2.6,4.38,0.44,3.95,159.25,3.48,5.67,1.23,4.44,161.5
2023,5,19,87.86,2.12,3.8,0.3,3.5,201.19,2.87,4.39,0.42,3.97,205.38
2023,5,20,87.87,1.95,3.91,0.14,3.77,126.12,2.55,4.41,0.21,4.2,133.06
2023,5,21,88.05,1.97,3.42,0.82,2.6,104.62,2.55,3.43,1.23,2.2,106.75
2023,5,22,88.05,2.38,4.77,0.77,3.99,148.81,3.2,5.63,1.55,4.08,150.44
2023,5,23,88.09,1.48,2.8,0.35,2.45,176,1.98,3.25,0.44,2.81,171.75
2023,5,24,87.99,1.69,3.73,0.3,3.44,168.56,2.13,4.02,0.38,3.65,165.88
2023,5,25,87.84,2.8,5.55,0.8,4.75,187.94,3.9,7.39,1.33,6.07,189.38
2023,5,26,87.94,2.17,4.18,0.41,3.77,190.06,2.9,5.02,0.92,4.1,193.69
2023,5,27,87.9,1.69,3.02,0.23,2.79,167.75,1.99,3.09,0.27,2.82,168.19
2023,5,28,88.03,1.9,3.52,0.66,2.86,139.88,2.3,3.76,0.99,2.77,139.94
2023,5,29,88.14,1.81,3.59,0.41,3.17,184.75,2.09,3.8,0.54,3.26,185.94
2023,5,30,88.08,2.05,3.84,0.55,3.3,145.38,2.55,4.21,0.95,3.27,134.56
2023,5,31,87.89,2.06,3.58,0.68,2.9,163,2.61,3.88,0.92,2.96,166.81
